speciesKey,decimalLatitude,decimalLongitude,eventDate,year,month,day,country,stateProvince,locality,basisOfRecord,individualCount
1,50.6743764540777,15.350198266156719,2001-12-08,2012,10,1,Poland,Greater Poland,Location 677,HUMAN_OBSERVATION,5
1,49.63283586424135,20.048747903678095,2008-12-26,2008,9,14,Poland,Silesia,Location 678,MACHINE_OBSERVATION,3
8,52.77296755719195,20.111029967411316,2008-10-25,2020,9,17,Poland,Greater Poland,Location 679,OBSERVATION,2
2,53.43810701442355,17.60529955357718,2001-04-07,2013,10,10,Poland,Pomerania,Location 680,HUMAN_OBSERVATION,2
8,54.368914019108125,18.67635753060643,2001-01-19,2017,2,12,Poland,Lesser Poland,Location 681,HUMAN_OBSERVATION,9
7,51.541399609189526,14.387411945556506,2003-08-22,2014,3,16,Poland,Pomerania,Location 682,MACHINE_OBSERVATION,4
10,54.227978767612974,21.60777239399552,2001-09-14,2009,4,14,Poland,Lesser Poland,Location 683,HUMAN_OBSERVATION,4
10,54.091768722439696,19.603089289912376,2001-12-05,2023,9,27,Poland,Lesser Poland,Location 684,MACHINE_OBSERVATION,7
2,50.83973515723931,14.588958729065572,2019-07-24,2006,3,16,Poland,Mazovia,Location 685,OBSERVATION,2
6,54.03962362813531,20.943710108196953,2020-10-14,2007,7,8,Poland,Silesia,Location 686,HUMAN_OBSERVATION,3
6,51.17889906091401,18.761177187758115,2013-05-18,2002,12,23,Poland,Pomerania,Location 687,MACHINE_OBSERVATION,3
3,50.72184179244963,14.351504846135,2023-02-26,2014,3,28,Poland,Lesser Poland,Location 688,HUMAN_OBSERVATION,6
2,52.76463302100748,23.889998813850575,2011-06-24,2015,7,10,Poland,Pomerania,Location 689,MACHINE_OBSERVATION,3
1,50.90461112173347,23.68094385951229,2005-04-13,2003,7,17,Poland,Pomerania,Location 690,MACHINE_OBSERVATION,5
6,52.65521074030904,19.231604644701413,2003-06-14,2020,9,27,Poland,Lesser Poland,Location 691,MACHINE_OBSERVATION,4
5,52.53702447189243,14.955458691200285,2015-04-24,2005,2,18,Poland,Greater Poland,Location 692,OBSERVATION,3
9,52.26794577862106,21.697136460305636,2000-04-20,2000,6,20,Poland,Silesia,Location 693,HUMAN_OBSERVATION,8
1,51.20643428455023,19.017697221078436,2017-06-03,2003,9,16,Poland,Silesia,Location 694,OBSERVATION,3
7,52.181298385578565,17.084964278551674,2022-11-16,2010,12,17,Poland,Mazovia,Location 695,MACHINE_OBSERVATION,6
5,52.45961575491545,19.01246541079128,2004-04-21,2011,12,16,Poland,Mazovia,Location 696,MACHINE_OBSERVATION,7
5,52.16498395327375,19.328930283135737,2007-03-14,2004,2,19,Poland,Mazovia,Location 697,OBSERVATION,7
2,51.57763282595697,19.73965933002786,2006-06-12,2022,2,24,Poland,Silesia,Location 698,OBSERVATION,2
3,49.08506893086833,18.50048187928433,2015-01-13,2020,5,24,Poland,Greater Poland,Location 699,HUMAN_OBSERVATION,3
7,52.404957904666674,20.17870409201838,2022-07-14,2015,10,8,Poland,Silesia,Location 700,MACHINE_OBSERVATION,4
6,49.97697743382777,23.37109404818505,2014-12-17,2012,10,6,Poland,Silesia,Location 701,OBSERVATION,7
2,52.726940619893696,17.69513448840563,2008-06-15,2012,12,6,Poland,Silesia,Location 702,MACHINE_OBSERVATION,2
6,53.40419710195262,21.40230792484348,2011-02-05,2016,10,21,Poland,Silesia,Location 703,MACHINE_OBSERVATION,3
2,51.9025827929583,23.123416079607168,2012-11-20,2006,8,9,Poland,Greater Poland,Location 704,HUMAN_OBSERVATION,7
2,52.14570925688248,18.650988612751355,2022-08-27,2007,11,4,Poland,Mazovia,Location 705,HUMAN_OBSERVATION,7
2,54.51857564606274,18.523249531095423,2013-11-01,2012,9,26,Poland,Pomerania,Location 706,HUMAN_OBSERVATION,3
3,53.91357069596093,20.14159325061875,2020-03-17,2022,2,12,Poland,Mazovia,Location 707,OBSERVATION,1
2,54.30257179251852,20.03234894610938,2018-06-23,2015,5,28,Poland,Mazovia,Location 708,MACHINE_OBSERVATION,3
4,53.7198444722536,22.227211291728025,2007-11-20,2003,7,12,Poland,Pomerania,Location 709,OBSERVATION,5
9,49.631726382711044,18.860130514538586,2002-05-09,2007,6,23,Poland,Silesia,Location 710,OBSERVATION,7
6,49.86415276462713,24.160454086322297,2005-09-22,2015,6,17,Poland,Greater Poland,Location 711,HUMAN_OBSERVATION,4
1,52.054418024159965,14.606610002446264,2001-05-28,2020,7,15,Poland,Greater Poland,Location 712,MACHINE_OBSERVATION,1
8,50.42720402102839,14.032312055523157,2007-07-01,2009,3,9,Poland,Mazovia,Location 713,MACHINE_OBSERVATION,6
7,51.76483375523872,20.53002277790816,2019-12-23,2011,3,7,Poland,Pomerania,Location 714,HUMAN_OBSERVATION,2
10,51.28731887814643,17.04403610609114,2010-07-15,2011,10,10,Poland,Lesser Poland,Location 715,MACHINE_OBSERVATION,3
3,52.186602582896626,16.451900364734733,2021-08-11,2004,9,16,Poland,Silesia,Location 716,HUMAN_OBSERVATION,4
1,53.33187915358777,17.18137061604366,2021-10-16,2015,8,12,Poland,Mazovia,Location 717,OBSERVATION,6
5,53.14984726117579,16.611685164070533,2002-04-14,2000,5,25,Poland,Greater Poland,Location 718,OBSERVATION,6
4,52.023157968414935,14.314058506536568,2002-01-26,2008,6,7,Poland,Pomerania,Location 719,HUMAN_OBSERVATION,7
10,53.76988182913893,23.909637032384005,2020-01-17,2011,11,18,Poland,Pomerania,Location 720,OBSERVATION,5
8,51.49900013092059,16.251603982218374,2001-04-06,2004,12,15,Poland,Mazovia,Location 721,OBSERVATION,7
1,54.200942881072706,21.487103578410924,2007-03-01,2021,10,6,Poland,Lesser Poland,Location 722,HUMAN_OBSERVATION,2
10,49.41342556631995,21.77848322588059,2002-12-03,2019,1,26,Poland,Greater Poland,Location 723,OBSERVATION,1
1,54.53702817419318,23.478425459673737,2004-11-12,2021,10,12,Poland,Mazovia,Location 724,MACHINE_OBSERVATION,8
4,52.79721987230182,14.311604462352475,2011-04-13,2023,12,11,Poland,Lesser Poland,Location 725,OBSERVATION,1
8,51.20443215183579,22.89489305215948,2019-09-07,2002,1,20,Poland,Pomerania,Location 726,HUMAN_OBSERVATION,2
5,50.14349393412269,19.377707044565962,2003-03-22,2004,4,3,Poland,Silesia,Location 727,MACHINE_OBSERVATION,6
2,51.77926273077288,20.451949921651444,2018-06-27,2001,2,2,Poland,Greater Poland,Location 728,MACHINE_OBSERVATION,1
6,50.128438274474746,20.573596826634542,2012-11-13,2013,11,6,Poland,Greater Poland,Location 729,OBSERVATION,3
5,49.964723324910224,22.361937610844222,2012-12-25,2001,7,24,Poland,Lesser Poland,Location 730,MACHINE_OBSERVATION,7
2,52.58064019299525,17.40075468602293,2021-12-20,2012,2,22,Poland,Mazovia,Location 731,HUMAN_OBSERVATION,8
3,52.03389140257435,21.477122136571932,2014-05-13,2006,10,25,Poland,Pomerania,Location 732,MACHINE_OBSERVATION,4
9,52.88655700074346,19.391496719166412,2021-11-19,2009,2,5,Poland,Lesser Poland,Location 733,OBSERVATION,3
7,54.39171408904753,22.092618945914545,2007-04-08,2012,5,18,Poland,Silesia,Location 734,OBSERVATION,1
7,52.087109237366434,24.10356953425536,2009-10-16,2015,4,16,Poland,Silesia,Location 735,MACHINE_OBSERVATION,9
6,52.36940590892422,16.046640377518365,2018-10-23,2013,8,8,Poland,Silesia,Location 736,HUMAN_OBSERVATION,6
8,49.51983276709866,24.14541614391198,2010-12-09,2010,4,25,Poland,Lesser Poland,Location 737,HUMAN_OBSERVATION,6
4,53.16228755827005,14.916083973684295,2019-08-19,2009,12,26,Poland,Pomerania,Location 738,OBSERVATION,9
8,51.31945019946411,14.023638988629102,2015-07-19,2005,6,20,Poland,Greater Poland,Location 739,OBSERVATION,1
4,54.66500638424296,14.45045174901388,2011-07-14,2003,5,22,Poland,Mazovia,Location 740,HUMAN_OBSERVATION,6
8,53.77440929045483,17.486180528314968,2010-10-10,2020,11,11,Poland,Greater Poland,Location 741,MACHINE_OBSERVATION,5
9,52.03039003499349,20.45564457292003,2010-06-02,2000,2,10,Poland,Pomerania,Location 742,MACHINE_OBSERVATION,6
3,49.71469139419856,14.704101317056066,2010-03-06,2006,11,24,Poland,Greater Poland,Location 743,MACHINE_OBSERVATION,8
3,53.98461160102742,14.057791308201587,2013-04-06,2023,12,25,Poland,Lesser Poland,Location 744,MACHINE_OBSERVATION,5
2,53.63873035345932,23.558328490279706,2016-10-28,2008,8,12,Poland,Silesia,Location 745,HUMAN_OBSERVATION,2
10,50.07059375131479,22.38365168658728,2000-03-08,2007,2,21,Poland,Pomerania,Location 746,OBSERVATION,2
3,50.712614077477795,22.253668345618117,2007-11-20,2004,9,28,Poland,Pomerania,Location 747,OBSERVATION,5
3,53.601762097257456,23.021127610120168,2021-08-07,2018,9,6,Poland,Greater Poland,Location 748,MACHINE_OBSERVATION,3
5,50.074324989974976,21.140349582275462,2010-07-04,2009,3,27,Poland,Lesser Poland,Location 749,HUMAN_OBSERVATION,3
5,54.32296443719399,15.064922123430431,2011-10-06,2010,4,20,Poland,Greater Poland,Location 750,HUMAN_OBSERVATION,8
2,51.4622590661389,18.070821918351974,2013-12-11,2014,8,5,Poland,Greater Poland,Location 751,MACHINE_OBSERVATION,7
10,49.504825983008416,21.37612476193922,2018-05-05,2005,9,23,Poland,Pomerania,Location 752,MACHINE_OBSERVATION,1
6,53.731342132324826,16.859411500073513,2013-05-24,2014,3,9,Poland,Greater Poland,Location 753,MACHINE_OBSERVATION,5
5,51.166356161622645,21.01154491418962,2015-09-13,2004,5,26,Poland,Silesia,Location 754,OBSERVATION,9
6,52.053695326091926,14.249884172330054,2021-06-25,2018,11,27,Poland,Greater Poland,Location 755,MACHINE_OBSERVATION,4
1,49.65136519758507,17.122600876971852,2019-06-04,2021,8,16,Poland,Silesia,Location 756,OBSERVATION,1
5,49.0149872861009,19.60112943002716,2010-01-07,2018,3,22,Poland,Pomerania,Location 757,HUMAN_OBSERVATION,8
9,52.70031419360112,20.44731626096367,2013-10-11,2009,7,14,Poland,Lesser Poland,Location 758,HUMAN_OBSERVATION,5
10,51.98801598793564,19.88581477751149,2021-09-23,2011,11,22,Poland,Silesia,Location 759,OBSERVATION,2
2,52.44252370091425,21.11711401594898,2012-07-18,2021,8,8,Poland,Lesser Poland,Location 760,OBSERVATION,1
1,53.60371433220699,14.062105232046358,2010-09-26,2003,10,27,Poland,Lesser Poland,Location 761,OBSERVATION,3
10,52.75031429785259,15.02960023977072,2021-03-01,2017,11,20,Poland,Silesia,Location 762,OBSERVATION,9
9,50.01368596839879,22.86323137324728,2003-03-28,2015,3,19,Poland,Pomerania,Location 763,MACHINE_OBSERVATION,1
10,51.09248061084148,20.953836169719644,2016-03-16,2007,2,14,Poland,Mazovia,Location 764,HUMAN_OBSERVATION,4
9,54.25416840776901,15.151902755397316,2013-04-13,2003,10,7,Poland,Lesser Poland,Location 765,MACHINE_OBSERVATION,8
9,53.465679261459734,22.589159261465507,2014-08-25,2022,7,5,Poland,Lesser Poland,Location 766,OBSERVATION,8
6,52.22849493603296,16.470758421810583,2018-06-10,2011,12,18,Poland,Pomerania,Location 767,MACHINE_OBSERVATION,8
8,50.48274098729378,18.87825081879128,2014-05-22,2001,9,2,Poland,Pomerania,Location 768,MACHINE_OBSERVATION,8
1,50.75195091064181,15.481004431423536,2019-10-06,2003,1,11,Poland,Greater Poland,Location 769,HUMAN_OBSERVATION,4
10,53.24535679199668,21.243122575501406,2022-09-10,2004,3,22,Poland,Pomerania,Location 770,MACHINE_OBSERVATION,8
4,53.93681071294607,20.80191509434553,2006-06-17,2002,5,8,Poland,Lesser Poland,Location 771,HUMAN_OBSERVATION,9
1,52.894263083277565,16.15334720589459,2017-01-09,2008,3,1,Poland,Silesia,Location 772,OBSERVATION,7
8,53.69527385945696,22.806687821941416,2009-10-25,2020,1,27,Poland,Mazovia,Location 773,MACHINE_OBSERVATION,2
1,53.446605584162356,18.093321447041063,2006-02-06,2017,7,22,Poland,Greater Poland,Location 774,OBSERVATION,9
3,49.86828301415036,16.983653928921566,2019-01-01,2010,7,12,Poland,Silesia,Location 775,HUMAN_OBSERVATION,8
4,51.45887991489715,15.553761812538262,2011-05-28,2002,10,2,Poland,Mazovia,Location 776,OBSERVATION,5
8,49.88730604480566,16.714913727658484,2001-04-17,2022,12,18,Poland,Mazovia,Location 777,OBSERVATION,3
6,50.36436639185151,14.224674596482933,2003-11-22,2001,8,7,Poland,Mazovia,Location 778,HUMAN_OBSERVATION,7
10,54.041705822976105,19.94922642305238,2003-01-07,2008,5,26,Poland,Silesia,Location 779,OBSERVATION,2
7,51.742773400672455,22.59075361270827,2017-09-03,2013,10,17,Poland,Greater Poland,Location 780,OBSERVATION,3
8,52.10507699068743,19.599600584304746,2007-08-19,2003,12,22,Poland,Greater Poland,Location 781,OBSERVATION,9
2,50.034986598321076,16.236594411623532,2003-02-20,2008,5,23,Poland,Mazovia,Location 782,MACHINE_OBSERVATION,4
10,50.811176359083014,14.343425617781502,2010-11-14,2012,5,14,Poland,Silesia,Location 783,OBSERVATION,4
8,50.335427776881644,16.18920634723979,2017-12-28,2017,1,24,Poland,Mazovia,Location 784,HUMAN_OBSERVATION,3
3,50.19587975420687,18.24443856632514,2015-03-15,2014,10,7,Poland,Pomerania,Location 785,MACHINE_OBSERVATION,5
7,52.70017260123262,21.748036572737924,2003-05-17,2009,5,22,Poland,Greater Poland,Location 786,MACHINE_OBSERVATION,3
3,50.48992631634515,15.915997095885295,2006-10-16,2015,6,25,Poland,Lesser Poland,Location 787,HUMAN_OBSERVATION,9
7,52.66568981891842,21.3418728242178,2006-09-04,2011,12,3,Poland,Mazovia,Location 788,OBSERVATION,3
2,49.33903676182961,22.842721377189214,2021-11-02,2019,1,27,Poland,Pomerania,Location 789,MACHINE_OBSERVATION,2
10,49.82229148245719,18.63025785070524,2011-12-04,2004,11,6,Poland,Greater Poland,Location 790,MACHINE_OBSERVATION,5
6,50.592333473200725,22.37860631475445,2017-10-21,2001,7,20,Poland,Silesia,Location 791,MACHINE_OBSERVATION,6
3,52.46287211799501,19.657504949957975,2006-01-26,2009,1,2,Poland,Greater Poland,Location 792,OBSERVATION,1
3,52.919879221506775,20.49832653822523,2022-10-13,2000,11,17,Poland,Silesia,Location 793,MACHINE_OBSERVATION,6
9,51.56775840732126,19.368040295449667,2005-06-12,2006,2,12,Poland,Silesia,Location 794,HUMAN_OBSERVATION,3
7,51.58558730454793,18.724361710863686,2007-08-22,2016,2,12,Poland,Mazovia,Location 795,OBSERVATION,4
5,53.202197738111984,16.393465106113663,2018-05-18,2015,5,17,Poland,Mazovia,Location 796,HUMAN_OBSERVATION,6
10,49.09176233224038,17.09257940650267,2004-09-10,2023,10,27,Poland,Greater Poland,Location 797,HUMAN_OBSERVATION,8
7,50.97832214195048,16.957695213224813,2000-10-05,2002,7,10,Poland,Pomerania,Location 798,MACHINE_OBSERVATION,9
9,53.748500931291545,19.74554709572891,2011-06-27,2013,1,3,Poland,Greater Poland,Location 799,MACHINE_OBSERVATION,6
1,52.49867257923756,15.223527668843676,2006-09-22,2009,10,20,Poland,Lesser Poland,Location 800,MACHINE_OBSERVATION,7
7,50.955917369981435,23.35127524516382,2020-12-23,2021,1,18,Poland,Silesia,Location 801,HUMAN_OBSERVATION,5
6,54.25204379551211,21.350682481887755,2000-11-21,2006,1,13,Poland,Silesia,Location 802,OBSERVATION,9
10,53.481211819206415,18.094745435314575,2014-02-20,2016,6,12,Poland,Mazovia,Location 803,MACHINE_OBSERVATION,4
9,50.53639359397305,15.617966274169055,2006-05-12,2005,2,27,Poland,Pomerania,Location 804,MACHINE_OBSERVATION,6
1,52.74268105764916,22.996320131160687,2021-02-03,2022,1,27,Poland,Mazovia,Location 805,HUMAN_OBSERVATION,5
4,52.455354223495945,22.402536519031884,2006-11-18,2021,6,27,Poland,Lesser Poland,Location 806,OBSERVATION,1
9,51.3268899014261,21.361559837715227,2011-06-05,2003,2,17,Poland,Greater Poland,Location 807,HUMAN_OBSERVATION,5
4,51.12834525938784,16.769779883594673,2000-12-27,2016,6,4,Poland,Greater Poland,Location 808,MACHINE_OBSERVATION,5
10,50.99265075369908,18.10495570182342,2010-04-27,2008,10,23,Poland,Pomerania,Location 809,HUMAN_OBSERVATION,9
3,52.57950354369475,15.048032175014718,2017-04-17,2003,8,10,Poland,Mazovia,Location 810,MACHINE_OBSERVATION,1
9,51.565977631587884,15.928203152220824,2001-08-22,2006,2,11,Poland,Mazovia,Location 811,OBSERVATION,5
2,53.82480605685824,21.986769700630674,2001-12-06,2022,11,6,Poland,Lesser Poland,Location 812,HUMAN_OBSERVATION,7
4,52.883695173576974,21.293394932276975,2009-09-23,2001,9,6,Poland,Greater Poland,Location 813,MACHINE_OBSERVATION,6
6,49.40560331311472,20.05355478235453,2020-07-27,2016,8,27,Poland,Mazovia,Location 814,MACHINE_OBSERVATION,6
2,52.71297569820336,23.13641260444696,2015-07-28,2023,12,9,Poland,Pomerania,Location 815,MACHINE_OBSERVATION,7
8,50.57265513170107,19.949318481693062,2018-07-17,2007,10,15,Poland,Greater Poland,Location 816,MACHINE_OBSERVATION,6
8,52.43830955158985,18.76307359962883,2008-10-13,2022,1,2,Poland,Lesser Poland,Location 817,HUMAN_OBSERVATION,5
1,52.94476520040001,17.47178161231878,2021-05-23,2014,7,4,Poland,Pomerania,Location 818,MACHINE_OBSERVATION,5
3,50.33880929709327,23.59257475850896,2004-10-21,2014,10,5,Poland,Silesia,Location 819,HUMAN_OBSERVATION,9
10,51.649780140306135,14.843697707548406,2009-11-07,2007,6,17,Poland,Lesser Poland,Location 820,MACHINE_OBSERVATION,8
9,50.10388420435059,23.495051195020245,2014-07-27,2015,6,8,Poland,Pomerania,Location 821,HUMAN_OBSERVATION,4
5,49.30356547956175,22.432489531296387,2014-03-19,2018,6,8,Poland,Mazovia,Location 822,HUMAN_OBSERVATION,4
6,51.19516325621804,15.325285230264154,2009-12-15,2010,6,22,Poland,Silesia,Location 823,MACHINE_OBSERVATION,5
4,51.10507677670675,19.762840448287587,2002-06-12,2001,10,12,Poland,Lesser Poland,Location 824,MACHINE_OBSERVATION,3
10,54.77378684608469,22.838789413840686,2014-06-13,2022,7,21,Poland,Mazovia,Location 825,MACHINE_OBSERVATION,8
2,51.58884363694632,19.832453468792966,2018-03-08,2023,12,8,Poland,Silesia,Location 826,MACHINE_OBSERVATION,7
8,50.934703386938764,23.253438179918348,2007-07-26,2016,3,19,Poland,Greater Poland,Location 827,OBSERVATION,5
6,52.36675503895671,23.61843493152363,2019-04-19,2015,6,3,Poland,Mazovia,Location 828,MACHINE_OBSERVATION,3
5,49.514850885825055,18.30832212627992,2020-03-13,2014,3,18,Poland,Pomerania,Location 829,MACHINE_OBSERVATION,5
9,54.577661268537916,17.8485993463445,2007-07-16,2012,7,21,Poland,Lesser Poland,Location 830,MACHINE_OBSERVATION,3
1,52.68276826442799,23.5504757704854,2012-03-16,2014,7,19,Poland,Silesia,Location 831,HUMAN_OBSERVATION,5
5,53.378059355656916,20.886428623726616,2008-12-14,2003,8,19,Poland,Mazovia,Location 832,MACHINE_OBSERVATION,1
6,49.98877204140872,15.183431349751327,2012-05-25,2015,2,15,Poland,Greater Poland,Location 833,HUMAN_OBSERVATION,6
5,51.37497154743018,14.431375842071349,2006-07-06,2011,9,6,Poland,Lesser Poland,Location 834,HUMAN_OBSERVATION,4
6,51.4515968576979,19.759216320172083,2001-09-22,2003,5,16,Poland,Lesser Poland,Location 835,HUMAN_OBSERVATION,4
6,53.766477374626305,23.487743847471933,2023-01-05,2002,9,8,Poland,Mazovia,Location 836,HUMAN_OBSERVATION,8
7,49.007172742604574,22.611336764539345,2011-01-10,2021,10,16,Poland,Greater Poland,Location 837,OBSERVATION,2
4,50.74494802844888,20.89364701393623,2010-08-24,2016,5,18,Poland,Silesia,Location 838,MACHINE_OBSERVATION,4
8,54.69117097119696,15.418981658689093,2016-09-18,2021,7,20,Poland,Mazovia,Location 839,HUMAN_OBSERVATION,2
7,51.75434195233607,16.593160114236696,2011-09-17,2017,11,16,Poland,Silesia,Location 840,MACHINE_OBSERVATION,1
9,51.21865242541524,22.930214510836684,2013-09-04,2017,9,11,Poland,Lesser Poland,Location 841,HUMAN_OBSERVATION,3
7,49.69500821170235,15.864633813900385,2022-11-06,2022,4,7,Poland,Silesia,Location 842,OBSERVATION,8
3,54.65015484604249,16.840081964154432,2014-05-11,2016,2,17,Poland,Greater Poland,Location 843,HUMAN_OBSERVATION,6
3,49.11615286436978,15.321926642193509,2017-11-14,2011,9,17,Poland,Pomerania,Location 844,MACHINE_OBSERVATION,7
8,53.275645305042005,20.89630396042699,2017-11-28,2022,2,12,Poland,Greater Poland,Location 845,MACHINE_OBSERVATION,2
5,53.457878867773346,23.628619514704738,2018-08-27,2020,3,13,Poland,Silesia,Location 846,OBSERVATION,6
4,50.413208953170425,16.743473922272937,2014-09-08,2023,10,10,Poland,Mazovia,Location 847,MACHINE_OBSERVATION,8
8,52.89503897295562,18.849147400070752,2019-12-01,2003,2,7,Poland,Lesser Poland,Location 848,MACHINE_OBSERVATION,8
6,49.53898903740046,20.470265345054283,2003-09-02,2011,3,14,Poland,Pomerania,Location 849,HUMAN_OBSERVATION,4
2,50.490874145306066,24.194555731799433,2015-03-26,2022,6,23,Poland,Mazovia,Location 850,MACHINE_OBSERVATION,6
4,53.56983153209514,15.069042262975236,2007-06-16,2021,3,1,Poland,Mazovia,Location 851,HUMAN_OBSERVATION,5
4,54.01517991379453,19.085422154958234,2023-07-13,2020,10,17,Poland,Greater Poland,Location 852,OBSERVATION,9
6,52.529221193426785,17.9282252230055,2012-05-25,2019,8,4,Poland,Silesia,Location 853,MACHINE_OBSERVATION,8
6,51.9396629045588,22.831365685268022,2019-06-18,2014,11,21,Poland,Greater Poland,Location 854,HUMAN_OBSERVATION,2
1,49.92396331959009,18.85487085631889,2014-02-02,2022,6,5,Poland,Silesia,Location 855,MACHINE_OBSERVATION,7
8,49.36603239185907,15.13197075076851,2009-07-13,2015,7,20,Poland,Greater Poland,Location 856,HUMAN_OBSERVATION,7
6,49.68236436514664,20.47112628192315,2017-12-15,2004,1,24,Poland,Mazovia,Location 857,OBSERVATION,1
3,50.31867234055737,21.861962306291574,2012-02-15,2020,3,23,Poland,Lesser Poland,Location 858,HUMAN_OBSERVATION,1
9,50.98171211100214,14.02938876698927,2022-11-19,2014,3,25,Poland,Silesia,Location 859,MACHINE_OBSERVATION,4
2,51.209275247963724,22.76135819129042,2002-07-21,2016,2,7,Poland,Pomerania,Location 860,HUMAN_OBSERVATION,5
8,51.008666257816216,15.897434600057789,2013-06-13,2017,7,10,Poland,Pomerania,Location 861,MACHINE_OBSERVATION,4
10,50.38652092674414,19.631107519464454,2011-08-09,2004,9,17,Poland,Mazovia,Location 862,OBSERVATION,7
3,51.956400631159845,18.241134507011992,2000-03-11,2012,4,7,Poland,Greater Poland,Location 863,HUMAN_OBSERVATION,3
5,53.7866594277508,21.34046892942741,2022-06-23,2018,12,1,Poland,Greater Poland,Location 864,MACHINE_OBSERVATION,7
6,50.62228052313458,17.785848470814567,2023-06-19,2012,5,7,Poland,Mazovia,Location 865,MACHINE_OBSERVATION,8
10,54.46584471079295,22.87158440215345,2017-12-23,2017,3,26,Poland,Pomerania,Location 866,MACHINE_OBSERVATION,6
6,54.065352637998316,21.45106288177966,2000-03-28,2013,11,24,Poland,Pomerania,Location 867,HUMAN_OBSERVATION,6
4,49.93823242584224,20.6066743448418,2019-01-05,2003,9,11,Poland,Greater Poland,Location 868,HUMAN_OBSERVATION,8
3,53.560400549191144,22.121654074741116,2002-02-03,2003,4,9,Poland,Silesia,Location 869,HUMAN_OBSERVATION,8
4,52.33260681744304,21.691034956269498,2007-06-13,2019,5,12,Poland,Lesser Poland,Location 870,OBSERVATION,7
1,52.286137100594225,14.366574484199845,2022-12-22,2019,1,3,Poland,Silesia,Location 871,MACHINE_OBSERVATION,6
4,51.268048025737414,18.026290409217246,2021-12-16,2018,11,4,Poland,Pomerania,Location 872,MACHINE_OBSERVATION,6
1,51.90668739525565,23.494234432628197,2002-12-13,2012,12,4,Poland,Silesia,Location 873,OBSERVATION,6
1,51.30363690908942,15.282387543720708,2013-08-12,2011,2,28,Poland,Lesser Poland,Location 874,OBSERVATION,8
10,52.13044918880767,21.51838481440692,2022-07-22,2006,12,25,Poland,Silesia,Location 875,HUMAN_OBSERVATION,1
6,52.642110306081285,23.94083647562036,2020-10-08,2011,9,13,Poland,Silesia,Location 876,HUMAN_OBSERVATION,5
5,52.91096207717248,14.53242601625871,2020-09-09,2020,2,23,Poland,Silesia,Location 877,HUMAN_OBSERVATION,3
4,52.08839091684467,20.958377582391428,2000-06-23,2003,5,19,Poland,Silesia,Location 878,HUMAN_OBSERVATION,8
3,53.18424799050664,18.77517224127051,2018-07-11,2001,8,10,Poland,Mazovia,Location 879,HUMAN_OBSERVATION,6
1,49.819412685797936,19.907587604822165,2010-07-13,2001,3,5,Poland,Pomerania,Location 880,HUMAN_OBSERVATION,2
6,50.229498447232984,14.870481632140113,2010-02-23,2004,6,7,Poland,Lesser Poland,Location 881,OBSERVATION,7
2,53.74866302363076,14.438670909042782,2014-01-21,2022,4,24,Poland,Pomerania,Location 882,OBSERVATION,7
8,50.870662271509204,20.8020399376194,2006-07-27,2009,11,16,Poland,Mazovia,Location 883,OBSERVATION,5
10,49.1327841848615,22.39775618417132,2012-12-18,2009,7,1,Poland,Mazovia,Location 884,MACHINE_OBSERVATION,8
5,49.89198866807458,21.976556416316264,2023-03-15,2008,10,12,Poland,Mazovia,Location 885,MACHINE_OBSERVATION,5
7,50.29696372007861,19.54681842423562,2007-03-10,2012,3,2,Poland,Mazovia,Location 886,HUMAN_OBSERVATION,1
10,54.552472749788606,15.018641575589017,2006-02-16,2006,6,7,Poland,Silesia,Location 887,OBSERVATION,9
2,52.32364028779892,21.01805332712734,2019-11-06,2004,12,11,Poland,Pomerania,Location 888,MACHINE_OBSERVATION,4
8,54.409838294762274,16.46726661225229,2008-05-13,2009,10,13,Poland,Greater Poland,Location 889,MACHINE_OBSERVATION,2
2,52.335947432880424,23.292900768227312,2020-10-08,2009,9,2,Poland,Lesser Poland,Location 890,OBSERVATION,4
4,51.78025575279954,22.55030666736619,2015-01-23,2005,11,7,Poland,Mazovia,Location 891,MACHINE_OBSERVATION,9
1,50.81962060892575,21.235706264291387,2019-05-22,2018,10,15,Poland,Pomerania,Location 892,MACHINE_OBSERVATION,2
5,52.516951477713576,23.67822874947753,2020-12-17,2020,1,25,Poland,Mazovia,Location 893,OBSERVATION,4
9,49.807348542781675,14.320502579414985,2008-02-25,2007,3,11,Poland,Mazovia,Location 894,MACHINE_OBSERVATION,2
1,54.209917438297694,21.509244335619773,2017-09-06,2000,2,2,Poland,Mazovia,Location 895,OBSERVATION,5
9,53.810127949819446,17.368476349231333,2010-09-06,2016,8,7,Poland,Mazovia,Location 896,MACHINE_OBSERVATION,3
8,50.84168239768508,23.241872034000927,2005-11-14,2006,7,4,Poland,Mazovia,Location 897,OBSERVATION,2
6,54.526225660087505,16.72008700595217,2001-08-03,2013,2,11,Poland,Lesser Poland,Location 898,MACHINE_OBSERVATION,9
7,53.78616445101029,21.393536293013174,2022-05-03,2020,6,2,Poland,Pomerania,Location 899,MACHINE_OBSERVATION,5
3,52.86457993784323,22.951999600437972,2000-08-19,2020,3,16,Poland,Mazovia,Location 900,OBSERVATION,5
1,49.706219084526595,14.42489954750336,2017-01-20,2016,8,7,Poland,Mazovia,Location 901,MACHINE_OBSERVATION,1
5,51.773757333678816,18.056005311838767,2023-03-01,2008,10,13,Poland,Mazovia,Location 902,OBSERVATION,6
